name	state_id	postcode	latitude	longitude	variant_name	status
Mayberry	TAS	7304	-4.1560001373291001e+01	1.4630000305175801e+02		O
Mawbanna	TAS	7321	-4.0950000762939503e+01	1.4535000610351599e+02		O
Mathinna	TAS	7214	-4.1470001220703097e+01	1.4788000488281301e+02		O
Marrawah	TAS	7330	-4.0909999847412102e+01	1.4469000244140599e+02		O
Marion Bay	TAS	7175	-4.2819999694824197e+01	1.4785000610351599e+02		O
Margate	TAS	7054	-4.3020000457763700e+01	1.4725999450683599e+02		O
Mangana	TAS	7214	-4.1599998474121101e+01	1.4788000488281301e+02		O
Mangalore	TAS	7030	-4.2650001525878899e+01	1.4724000549316401e+02		O
Malbina	TAS	7140	-4.2790000915527301e+01	1.4711999511718801e+02		O
Magra	TAS	7140	-4.2750000000000000e+01	1.4705000305175801e+02		O
Macquarie Plains	TAS	7140	-4.2709999084472699e+01	1.4691000366210901e+02		O
Macquarie Heads	TAS	7468	-4.2209999084472699e+01	1.4521000671386699e+02		O
Lymwood	TAS	7256	-4.0009998321533203e+01	1.4400000000000000e+02		O
Lymington	TAS	7109	-4.3200000762939503e+01	1.4705999755859401e+02		O
Lutana	TAS	7009	-4.2830001831054702e+01	1.4730999755859401e+02		O
Lune River	TAS	7109	-4.3430000305175803e+01	1.4689999389648401e+02		O
Lunawanna	TAS	7150	-4.3360000610351598e+01	1.4722999572753901e+02		O
Lulworth	TAS	7252	-4.1000000000000000e+01	1.4707000732421901e+02		O
Luina	TAS	7321	-4.1459999084472699e+01	1.4538000488281301e+02		O
Lughrata	TAS	7255	-3.9959999084472699e+01	1.4791999816894500e+02		O
Lucaston	TAS	7109	-4.2979999542236300e+01	1.4705000305175801e+02		O
Loyetea	TAS	7316	-4.1290000915527301e+01	1.4594999694824199e+02		O
Lower Wilmot	TAS	7310	-4.1330001831054702e+01	1.4619000244140599e+02		O
Lower Wattle Grove	TAS	7109	-4.3159999847412102e+01	1.4699000549316401e+02		O
Lower Turners Marsh	TAS	7267	-4.1200000762939503e+01	1.4711000061035199e+02		O
Lower Snug	TAS	7054	-4.3069999694824197e+01	1.4725000000000000e+02		O
Lower Marshes	TAS	7030	-4.2340000152587898e+01	1.4719000244140599e+02		O
Lower Longley	TAS	7109	-4.2970001220703097e+01	1.4713999938964801e+02		O
Lower Beulah	TAS	7306	-4.1459999084472699e+01	1.4638999938964801e+02		O
Lower Barrington	TAS	7306	-4.1290000915527301e+01	1.4628999328613301e+02		O
Low Head	TAS	7253	-4.1049999237060497e+01	1.4682000732421901e+02		O
Lottah	TAS	7216	-4.1220001220703097e+01	1.4802000427246099e+02		O
Lorinna	TAS	7306	-4.1540000915527301e+01	1.4613000488281301e+02		O
Loorana	TAS	7256	-3.9840000152587898e+01	1.4388999938964801e+02		O
Loongana	TAS	7315	-4.1409999847412102e+01	1.4594000244140599e+02		O
Lonnavale	TAS	7109	-4.2950000762939503e+01	1.4682000732421901e+02		O
Longley	TAS	7150	-4.2970001220703097e+01	1.4719000244140599e+02		O
Longford	TAS	7301	-4.1590000152587898e+01	1.4711999511718801e+02		O
Long Reach	TAS	7253	-4.1159999847412102e+01	1.4692999267578099e+02		O
London Lakes	TAS	7140	-4.2169998168945298e+01	1.4652999877929699e+02		O
Loira	TAS	7275	-4.1270000457763700e+01	1.4691000366210901e+02		O
Loccota	TAS	7255	-4.0220001220703097e+01	1.4803999328613301e+02		O
Little Swanport	TAS	7190	-4.2330001831054702e+01	1.4792999267578099e+02		O
Little Pine Lagoon	TAS	7140	-4.2000000000000000e+01	1.4660000610351599e+02		O
Lisle	TAS	7260	-4.1229999542236300e+01	1.4732000732421901e+02		O
Lindisfarne	TAS	7015	-4.2840000152587898e+01	1.4735000610351599e+02		O
Lilydale	TAS	7268	-4.1250000000000000e+01	1.4721000671386699e+02		O
Lillico	TAS	7310	-4.1159999847412102e+01	1.4627999877929699e+02		O
Lileah	TAS	7330	-4.0950000762939503e+01	1.4516000366210901e+02		O
Liffey	TAS	7301	-4.1680000305175803e+01	1.4683999633789099e+02		O
Lietinna	TAS	7260	-4.1150001525878899e+01	1.4746000671386699e+02		O
Liena	TAS	7304	-4.1549999237060497e+01	1.4622999572753901e+02		O
Liawenee	TAS	7030	-4.1889999389648402e+01	1.4666000366210901e+02		O
Lewisham	TAS	7173	-4.2819999694824197e+01	1.4760000610351599e+02		O
Levendale	TAS	7120	-4.2529998779296903e+01	1.4755999755859401e+02		O
Leslie Vale	TAS	7054	-4.2959999084472699e+01	1.4722000122070301e+02		O
Lenah Valley	TAS	7008	-4.2869998931884801e+01	1.4727999877929699e+02		O
Lemont	TAS	7120	-4.2290000915527301e+01	1.4761000061035199e+02		O
Leith	TAS	7315	-4.1150001525878899e+01	1.4625000000000000e+02		O
Legerwood	TAS	7263	-4.1209999084472699e+01	1.4769000244140599e+02		O
Legana	TAS	7277	-4.1360000610351598e+01	1.4702999877929699e+02		O
Lefroy	TAS	7252	-4.1099998474121101e+01	1.4697999572753901e+02		O
Leeka	TAS	7255	-3.9889999389648402e+01	1.4778999328613301e+02		O
Lebrina	TAS	7254	-4.1180000305175803e+01	1.4722000122070301e+02		O
Lawitta	TAS	7140	-4.2770000457763700e+01	1.4702000427246099e+02		O
Launceston	TAS	7250	-4.1439998626708999e+01	1.4713999938964801e+02		O
Lauderdale	TAS	7021	-4.2909999847412102e+01	1.4747999572753901e+02		O
Latrobe	TAS	7307	-4.1229999542236300e+01	1.4641000366210901e+02		O
Lapoinya	TAS	7325	-4.1000000000000000e+01	1.4557000732421901e+02		O
Lanena	TAS	7275	-4.1299999237060497e+01	1.4696000671386699e+02		O
Lalla	TAS	7267	-4.1259998321533203e+01	1.4716999816894500e+02		O
Lake St Clair	TAS	7140	-4.2110000610351598e+01	1.4616999816894500e+02		O
Lake Sorell	TAS	7030	-4.2069999694824197e+01	1.4714999389648401e+02		O
Lake Margaret	TAS	7467	-4.2000000000000000e+01	1.4553999328613301e+02		O
Lake Leake	TAS	7210	-4.2000000000000000e+01	1.4778999328613301e+02		O
Lady Barron	TAS	7255	-4.0209999084472699e+01	1.4822999572753901e+02		O
Lackrana	TAS	7255	-4.0090000152587898e+01	1.4816999816894500e+02		O
Lachlan	TAS	7140	-4.2830001831054702e+01	1.4703999328613301e+02		O
Koonya	TAS	7187	-4.3060001373291001e+01	1.4780999755859401e+02		O
Kingston Beach	TAS	7050	-4.2979999542236300e+01	1.4732000732421901e+02		O
Kingston	TAS	7050	-4.2970001220703097e+01	1.4730999755859401e+02		O
Kings Meadows	TAS	7249	-4.1470001220703097e+01	1.4716000366210901e+02		O
Kindred	TAS	7310	-4.1240001678466797e+01	1.4622000122070301e+02		O
Kimberley	TAS	7304	-4.1400001525878899e+01	1.4649000549316401e+02		O
Killora	TAS	7150	-4.3090000152587898e+01	1.4732000732421901e+02		O
Killiecrankie	TAS	7255	-3.9830001831054702e+01	1.4783000183105500e+02		O
Kettering	TAS	7155	-4.3119998931884801e+01	1.4724000549316401e+02		O
Kempton	TAS	7030	-4.2529998779296903e+01	1.4719000244140599e+02		O
Kelso	TAS	7270	-4.1099998474121101e+01	1.4678999328613301e+02		O
Kellevie	TAS	7176	-4.2770000457763700e+01	1.4780999755859401e+02		O
Kayena	TAS	7270	-4.1189998626708999e+01	1.4688999938964801e+02		O
Karoola	TAS	7267	-4.1259998321533203e+01	1.4714999389648401e+02		O
Karanja	TAS	7140	-4.2680000305175803e+01	1.4683000183105500e+02		O
Kaoota	TAS	7150	-4.3020000457763700e+01	1.4716000366210901e+02		O
Kamona	TAS	7260	-4.1150001525878899e+01	1.4764999389648401e+02		O
Judbury	TAS	7109	-4.2990001678466797e+01	1.4691999816894500e+02		O
Jetsonville	TAS	7260	-4.1130001068115199e+01	1.4747000122070301e+02		O
Jericho	TAS	7030	-4.2380001068115199e+01	1.4727999877929699e+02		O
Jackeys Marsh	TAS	7304	-4.1680000305175803e+01	1.4666999816894500e+02		O
Irishtown	TAS	7330	-4.0909999847412102e+01	1.4513999938964801e+02		O
Invermay	TAS	7248	-4.1409999847412102e+01	1.4713000488281301e+02		O
Interlaken	TAS	7030	-4.2139999389648402e+01	1.4716999816894500e+02		O
Ida Bay	TAS	7109	-4.3439998626708999e+01	1.4689999389648401e+02		O
Huonville	TAS	7109	-4.3020000457763700e+01	1.4705000305175801e+02		O
Huntingfield	TAS	7055	-4.3000000000000000e+01	1.4728999328613301e+02		O
Howth	TAS	7316	-4.1080001831054702e+01	1.4600000000000000e+02		O
Howrah	TAS	7018	-4.2869998931884801e+01	1.4738999938964801e+02		O
Howden	TAS	7054	-4.3020000457763700e+01	1.4728999328613301e+02		O
Honeywood	TAS	7017	-4.2720001220703097e+01	1.4727999877929699e+02		O
Holwell	TAS	7275	-4.1279998779296903e+01	1.4677999877929699e+02		O
Hollow Tree	TAS	7140	-4.2529998779296903e+01	1.4692999267578099e+02		O
Hobart	TAS	7000	-4.2880001068115199e+01	1.4732000732421901e+02		O
Hillwood	TAS	7252	-4.1240001678466797e+01	1.4697999572753901e+02		O
Hillcrest	TAS	7320	-4.1060001373291001e+01	1.4588999938964801e+02		O
Highcroft	TAS	7183	-4.3139999389648402e+01	1.4775999450683599e+02		O
Highclere	TAS	7321	-4.1189998626708999e+01	1.4580000305175801e+02		O
Heybridge	TAS	7316	-4.1069999694824197e+01	1.4597999572753901e+02		O
Herrick	TAS	7264	-4.1099998474121101e+01	1.4786999511718801e+02		O
Hermitage	TAS	7030	-4.2250000000000000e+01	1.4686999511718801e+02		O
Henrietta	TAS	7325	-4.1150001525878899e+01	1.4569000244140599e+02		O
Hellyer	TAS	7321	-4.0869998931884801e+01	1.4542999267578099e+02		O
Hayes	TAS	7140	-4.2750000000000000e+01	1.4700000000000000e+02		O
Hawley Beach	TAS	7307	-4.1150001525878899e+01	1.4653999328613301e+02		O
Havenview	TAS	7320	-4.1080001831054702e+01	1.4591000366210901e+02		O
Hastings	TAS	7109	-4.3409999847412102e+01	1.4691999816894500e+02		O
Harford	TAS	7307	-4.1240001678466797e+01	1.4653999328613301e+02		O
Hampshire	TAS	7321	-4.1259998321533203e+01	1.4577999877929699e+02		O
Hamilton	TAS	7140	-4.2549999237060497e+01	1.4683000183105500e+02		O
Hagley	TAS	7292	-4.1520000457763700e+01	1.4688000488281301e+02		O
Hadspen	TAS	7290	-4.1500000000000000e+01	1.4705999755859401e+02		O
Gunns Plains	TAS	7315	-4.1270000457763700e+01	1.4602999877929699e+02		O
Guildford	TAS	7321	-4.1419998168945298e+01	1.4569000244140599e+02		O
Grove	TAS	7109	-4.2979999542236300e+01	1.4708999633789099e+02		O
Gowrie Park	TAS	7306	-4.1459999084472699e+01	1.4621000671386699e+02		O
Goulds Country	TAS	7216	-4.1240001678466797e+01	1.4805000305175801e+02		O
Goshen	TAS	7216	-4.1270000457763700e+01	1.4808999633789099e+02		O
Gormanston	TAS	7466	-4.2069999694824197e+01	1.4558999633789099e+02		O
Gordon	TAS	7150	-4.3259998321533203e+01	1.4722999572753901e+02		O
Goodwood	TAS	7010	-4.2819999694824197e+01	1.4728999328613301e+02		O
Golden Valley	TAS	7304	-4.1619998931884801e+01	1.4669999694824199e+02		O
Golconda	TAS	7254	-4.1159999847412102e+01	1.4730000305175801e+02		O
Glenorchy	TAS	7010	-4.2830001831054702e+01	1.4727999877929699e+02		O
Glenora	TAS	7140	-4.2689998626708999e+01	1.4688000488281301e+02		O
Glenlusk	TAS	7012	-4.2819999694824197e+01	1.4719999694824199e+02		O
Glengarry	TAS	7275	-4.1340000152587898e+01	1.4686000061035199e+02		O
Glenfern	TAS	7140	-4.2819999694824197e+01	1.4697999572753901e+02		O
Glendevie	TAS	7109	-4.3229999542236300e+01	1.4699000549316401e+02		O
Glen Huon	TAS	7109	-4.3020000457763700e+01	1.4696000671386699e+02		O
Glebe	TAS	7000	-4.2869998931884801e+01	1.4732000732421901e+02		O
Glaziers Bay	TAS	7109	-4.3139999389648402e+01	1.4700000000000000e+02		O
Gladstone	TAS	7264	-4.0959999084472699e+01	1.4800000000000000e+02		O
George Town	TAS	7253	-4.1099998474121101e+01	1.4682000732421901e+02		O
Geilston Bay	TAS	7015	-4.2830001831054702e+01	1.4735000610351599e+02		O
Geeveston	TAS	7116	-4.3169998168945298e+01	1.4689999389648401e+02		O
Gawler	TAS	7315	-4.1180000305175803e+01	1.4614999389648401e+02		O
Gardners Bay	TAS	7112	-4.3180000305175803e+01	1.4711999511718801e+02		O
Garden Island Creek	TAS	7112	-4.3240001678466797e+01	1.4714999389648401e+02		O
Gagebrook	TAS	7030	-4.2750000000000000e+01	1.4727000427246099e+02		O
Grindelwald	TAS	7277	-4.1340000152587898e+01	1.4700000000000000e+02		O
Gretna	TAS	7140	-4.2700000762939503e+01	1.4692999267578099e+02		O
Greens Beach	TAS	7270	-4.1080001831054702e+01	1.4674000549316401e+02		O
Great Bay	TAS	7150	-4.3209999084472699e+01	1.4738000488281301e+02		O
Gray	TAS	7215	-4.1619998931884801e+01	1.4822000122070301e+02		O
Gravelly Beach	TAS	7276	-4.1279998779296903e+01	1.4697000122070301e+02		O
Grassy	TAS	7256	-4.0040000915527301e+01	1.4405000305175801e+02		O
Grasstree Hill	TAS	7017	-4.2779998779296903e+01	1.4736000061035199e+02		O
Granville Harbour	TAS	7469	-4.1799999237060497e+01	1.4502999877929699e+02		O
Granton	TAS	7030	-4.2750000000000000e+01	1.4722000122070301e+02		O
Forthside	TAS	7310	-4.1209999084472699e+01	1.4627000427246099e+02		O
Forth	TAS	7310	-4.1180000305175803e+01	1.4625000000000000e+02		O
Friendly Beaches	TAS	7215	-4.1990001678466797e+01	1.4825999450683599e+02		O
Freycinet	TAS	7215	-4.2200000762939503e+01	1.4830000305175801e+02		O
Franklin	TAS	7113	-4.3080001831054702e+01	1.4700999450683599e+02		O
Frankford	TAS	7275	-4.1340000152587898e+01	1.4677000427246099e+02		O
Four Mile Creek	TAS	7215	-4.1549999237060497e+01	1.4827999877929699e+02		O
Fortescue	TAS	7182	-4.3090000152587898e+01	1.4791999816894500e+02		O
Forester	TAS	7260	-4.1080001831054702e+01	1.4766999816894500e+02		O
Forest	TAS	7330	-4.0849998474121101e+01	1.4524000549316401e+02		O
Forcett	TAS	7173	-4.2799999237060497e+01	1.4763000488281301e+02		O
Flowery Gully	TAS	7270	-4.1240001678466797e+01	1.4680999755859401e+02		O
Flowerpot	TAS	7163	-4.3200000762939503e+01	1.4724000549316401e+02		O
Flowerdale	TAS	7325	-4.0970001220703097e+01	1.4566000366210901e+02		O
Florentine	TAS	7140	-4.2580001831054702e+01	1.4644000244140599e+02		O
Flintstone	TAS	7030	-4.1990001678466797e+01	1.4685000610351599e+02		O
Fitzgerald	TAS	7140	-4.2740001678466797e+01	1.4663999938964801e+02		O
Fingal	TAS	7214	-4.1630001068115199e+01	1.4796000671386699e+02		O
Fern Tree	TAS	7054	-4.2919998168945298e+01	1.4725999450683599e+02		O
Fentonbury	TAS	7140	-4.2650001525878899e+01	1.4675999450683599e+02		O
Falmouth	TAS	7215	-4.1500000000000000e+01	1.4827000427246099e+02		O
Exton	TAS	7303	-4.1520000457763700e+01	1.4672999572753901e+02		O
Exeter	TAS	7275	-4.1290000915527301e+01	1.4694000244140599e+02		O
Evandale	TAS	7212	-4.1560001373291001e+01	1.4724000549316401e+02		O
Eugenana	TAS	7310	-4.1229999542236300e+01	1.4630999755859401e+02		O
Erriba	TAS	7310	-4.1439998626708999e+01	1.4611000061035199e+02		O
Epping Forest	TAS	7211	-4.1759998321533203e+01	1.4735000610351599e+02		O
Emu Heights	TAS	7320	-4.1069999694824197e+01	1.4591999816894500e+02		O
Emita	TAS	7255	-4.0000000000000000e+01	1.4791999816894500e+02		O
Elliott	TAS	7325	-4.1090000152587898e+01	1.4577000427246099e+02		O
Ellendale	TAS	7140	-4.2610000610351598e+01	1.4671000671386699e+02		O
Elizabeth Town	TAS	7304	-4.1459999084472699e+01	1.4655999755859401e+02		O
Electrona	TAS	7054	-4.3060001373291001e+01	1.4725000000000000e+02		O
Elderslie	TAS	7030	-4.2599998474121101e+01	1.4705999755859401e+02		O
Eggs and Bacon Bay	TAS	7112	-4.3240001678466797e+01	1.4710000610351599e+02		O
Egg Lagoon	TAS	7256	-3.9659999847412102e+01	1.4397000122070301e+02		O
Edith Creek	TAS	7330	-4.0959999084472699e+01	1.4508999633789099e+02		O
Don	TAS	7310	-4.1180000305175803e+01	1.4630999755859401e+02		O
Dolphin Sands	TAS	7190	-4.2090000152587898e+01	1.4811000061035199e+02		O
Dodges Ferry	TAS	7173	-4.2849998474121101e+01	1.4761000061035199e+02		O
Doctors Rocks	TAS	7325	-4.1000000000000000e+01	1.4577000427246099e+02		O
Doctors Point	TAS	7304	-4.1790000915527301e+01	1.4669000244140599e+02		O
Dilston	TAS	7252	-4.1319999694824197e+01	1.4705999755859401e+02		O
Devonport	TAS	7310	-4.1169998168945298e+01	1.4635000610351599e+02		O
Devon Hills	TAS	7300	-4.1549999237060497e+01	1.4717999267578099e+02		O
Deviot	TAS	7275	-4.1229999542236300e+01	1.4692999267578099e+02		O
Detention	TAS	7321	-4.0880001068115199e+01	1.4544999694824199e+02		O
Derwent Park	TAS	7009	-4.2830001831054702e+01	1.4728999328613301e+02		O
Derwent Bridge	TAS	7140	-4.2130001068115199e+01	1.4622000122070301e+02		O
Derby	TAS	7264	-4.1139999389648402e+01	1.4780000305175801e+02		O
Dennes Point	TAS	7150	-4.3060001373291001e+01	1.4735000610351599e+02		O
Deloraine	TAS	7304	-4.1520000457763700e+01	1.4664999389648401e+02		O
Deep Bay	TAS	7112	-4.3200000762939503e+01	1.4711000061035199e+02		O
Dee	TAS	7140	-4.2250000000000000e+01	1.4655999755859401e+02		O
Deddington	TAS	7212	-4.1599998474121101e+01	1.4741000366210901e+02		O
Dairy Plains	TAS	7304	-4.1580001831054702e+01	1.4652000427246099e+02		O
Cygnet	TAS	7112	-4.3150001525878899e+01	1.4707000732421901e+02		O
Currie	TAS	7256	-3.9930000305175803e+01	1.4385000610351599e+02		O
Cuprona	TAS	7316	-4.1130001068115199e+01	1.4596000671386699e+02		O
Cuckoo	TAS	7260	-4.1209999084472699e+01	1.4757000732421901e+02		O
Cressy	TAS	7302	-4.1680000305175803e+01	1.4708000183105500e+02		O
Cremorne	TAS	7024	-4.2950000762939503e+01	1.4752999877929699e+02		O
Crayfish Creek	TAS	7321	-4.0849998474121101e+01	1.4538999938964801e+02		O
Cranbrook	TAS	7190	-4.2000000000000000e+01	1.4805999755859401e+02		O
Cramps Bay	TAS	7030	-4.1869998931884801e+01	1.4682000732421901e+02		O
Cradoc	TAS	7109	-4.3099998474121101e+01	1.4702999877929699e+02		O
Cradle Mountain	TAS	7306	-4.1630001068115199e+01	1.4594000244140599e+02		O
Crabtree	TAS	7109	-4.2950000762939503e+01	1.4707000732421901e+02		O
Cowrie Point	TAS	7321	-4.0849998474121101e+01	1.4536000061035199e+02		O
Couta Rocks	TAS	7330	-4.1169998168945298e+01	1.4466999816894500e+02		O
Cornwall	TAS	7215	-4.1549999237060497e+01	1.4813999938964801e+02		O
Corinna	TAS	7321	-4.1650001525878899e+01	1.4507000732421901e+02		O
Copping	TAS	7174	-4.2810001373291001e+01	1.4780000305175801e+02		O
Cooee	TAS	7320	-4.1040000915527301e+01	1.4586999511718801e+02		O
Connellys Marsh	TAS	7173	-4.2880001068115199e+01	1.4771000671386699e+02		O
Coningham	TAS	7054	-4.3069999694824197e+01	1.4727000427246099e+02		O
Conara	TAS	7211	-4.1830001831054702e+01	1.4742999267578099e+02		O
Collinsvale	TAS	7012	-4.2840000152587898e+01	1.4719000244140599e+02		O
Coles Bay	TAS	7215	-4.2119998931884801e+01	1.4827999877929699e+02		O
Colebrook	TAS	7027	-4.2529998779296903e+01	1.4736000061035199e+02		O
Cluan	TAS	7303	-4.1590000152587898e+01	1.4683000183105500e+02		O
Clifton Beach	TAS	7020	-4.2979999542236300e+01	1.4752000427246099e+02		O
Cleveland	TAS	7211	-4.1799999237060497e+01	1.4739999389648401e+02		O
Claude Road	TAS	7306	-4.1430000305175803e+01	1.4627000427246099e+02		O
Clarendon Vale	TAS	7019	-4.2889999389648402e+01	1.4744000244140599e+02		O
Clarence Point	TAS	7270	-4.1130001068115199e+01	1.4680999755859401e+02		O
Claremont	TAS	7011	-4.2790000915527301e+01	1.4725000000000000e+02		O
Chudleigh	TAS	7304	-4.1549999237060497e+01	1.4647999572753901e+02		O
Christmas Hills	TAS	7330	-4.0900001525878899e+01	1.4499000549316401e+02		O
Chigwell	TAS	7011	-4.2799999237060497e+01	1.4724000549316401e+02		O
Chasm Creek	TAS	7321	-4.1060001373291001e+01	1.4596000671386699e+02		O
Charlotte Cove	TAS	7112	-4.3270000457763700e+01	1.4713999938964801e+02		O
Chain Of Lagoons	TAS	7215	-4.1659999847412102e+01	1.4827999877929699e+02		O
Cethana	TAS	7306	-4.1470001220703097e+01	1.4616000366210901e+02		O
Central Plateau	TAS	7304	-4.1830001831054702e+01	1.4655999755859401e+02		O
Caveside	TAS	7304	-4.1590000152587898e+01	1.4642999267578099e+02		O
Castra	TAS	7315	-4.1299999237060497e+01	1.4611000061035199e+02		O
Castle Forbes Bay	TAS	7116	-4.3130001068115199e+01	1.4697000122070301e+02		O
Carrick	TAS	7291	-4.1529998779296903e+01	1.4700000000000000e+02		O
Carlton River	TAS	7173	-4.2860000610351598e+01	1.4769000244140599e+02		O
Carlton	TAS	7173	-4.2869998931884801e+01	1.4763000488281301e+02		O
Cape Raoul	TAS		-4.3200000762939503e+01	1.4775999450683599e+02		O
Cape Portland	TAS	7264	-4.0770000457763700e+01	1.4802000427246099e+02		O
Cape Pillar	TAS		-4.3180000305175803e+01	1.4792999267578099e+02		O
Cape Barren Island	TAS	7257	-4.0369998931884801e+01	1.4802000427246099e+02		O
Campbell Town	TAS	7210	-4.1930000305175803e+01	1.4749000549316401e+02		O
Campania	TAS	7026	-4.2659999847412102e+01	1.4741999816894500e+02		O
Camena	TAS	7316	-4.1159999847412102e+01	1.4596000671386699e+02		O
Camdale	TAS	7320	-4.1040000915527301e+01	1.4583999633789099e+02		O
Cambridge	TAS	7170	-4.2830001831054702e+01	1.4744000244140599e+02		O
Calder	TAS	7325	-4.1060001373291001e+01	1.4563000488281301e+02		O
Cairns Bay	TAS	7116	-4.3189998626708999e+01	1.4694999694824199e+02		O
Butlers Gorge	TAS	7140	-4.2270000457763700e+01	1.4627000427246099e+02		O
Bushy Park	TAS	7140	-4.2700000762939503e+01	1.4688999938964801e+02		O
Burns Creek	TAS	7212	-4.1439998626708999e+01	1.4747000122070301e+02		O
Burnie	TAS	7320	-4.1049999237060497e+01	1.4589999389648401e+02		O
Bungaree	TAS	7256	-3.9779998779296903e+01	1.4389999389648401e+02		O
Buckland	TAS	7190	-4.2599998474121101e+01	1.4771000671386699e+02		O
Brooks Bay	TAS	7116	-4.3229999542236300e+01	1.4702000427246099e+02		O
Brooklyn	TAS	7320	-4.1069999694824197e+01	1.4589999389648401e+02		O
Bronte Park	TAS	7140	-4.2130001068115199e+01	1.4649000549316401e+02		O
Broadmeadows	TAS	7330	-4.0869998931884801e+01	1.4507000732421901e+02		O
Broadmarsh	TAS	7030	-4.2650001525878899e+01	1.4711999511718801e+02		O
Brittons Swamp	TAS	7330	-4.0919998168945298e+01	1.4496000671386699e+02		O
Brighton	TAS	7030	-4.2689998626708999e+01	1.4725000000000000e+02		O
Bridport	TAS	7262	-4.0990001678466797e+01	1.4738000488281301e+02		O
Bridgewater	TAS	7030	-4.2729999542236300e+01	1.4722000122070301e+02		O
Bridgenorth	TAS	7277	-4.1369998931884801e+01	1.4697000122070301e+02		O
Breona	TAS	7304	-4.1779998779296903e+01	1.4669999694824199e+02		O
Bream Creek	TAS	7175	-4.2799999237060497e+01	1.4783000183105500e+02		O
Breadalbane	TAS	7258	-4.1520000457763700e+01	1.4717999267578099e+02		O
Branxholm	TAS	7261	-4.1169998168945298e+01	1.4772000122070301e+02		O
Brandum	TAS	7304	-4.1819999694824197e+01	1.4666999816894500e+02		O
Bradys Lake	TAS	7140	-4.2250000000000000e+01	1.4650000000000000e+02		O
Bracknell	TAS	7302	-4.1650001525878899e+01	1.4692999267578099e+02		O
Boyer	TAS	7140	-4.2770000457763700e+01	1.4708999633789099e+02		O
Bothwell	TAS	7030	-4.2380001068115199e+01	1.4700000000000000e+02		O
Boomer Bay	TAS	7177	-4.2849998474121101e+01	1.4783000183105500e+02		O
Boobyalla	TAS	7264	-4.0889999389648402e+01	1.4786999511718801e+02		O
Bonnet Hill	TAS	7053	-4.2970001220703097e+01	1.4732000732421901e+02		O
Boat Harbour Beach	TAS	7321	-4.0919998168945298e+01	1.4561000061035199e+02		O
Boat Harbour	TAS	7321	-4.0939998626708999e+01	1.4563000488281301e+02		O
Blumont	TAS	7260	-4.1150001525878899e+01	1.4741000366210901e+02		O
Blue Rocks	TAS	7255	-4.0049999237060497e+01	1.4794999694824199e+02		O
Blessington	TAS	7212	-4.1520000457763700e+01	1.4746000671386699e+02		O
Blackwood Creek	TAS	7301	-4.1740001678466797e+01	1.4688999938964801e+02		O
Blackwall	TAS	7275	-4.1299999237060497e+01	1.4697000122070301e+02		O
Blackstone Heights	TAS	7250	-4.1450000762939503e+01	1.4708000183105500e+02		O
Blackmans Bay	TAS	7052	-4.3000000000000000e+01	1.4732000732421901e+02		O
Black River	TAS	7321	-4.0840000152587898e+01	1.4530000305175801e+02		O
Black Hills	TAS	7140	-4.2720001220703097e+01	1.4702999877929699e+02		O
Bishopsbourne	TAS	7301	-4.1610000610351598e+01	1.4697999572753901e+02		O
Birralee	TAS	7303	-4.1409999847412102e+01	1.4680000305175801e+02		O
Birchs Bay	TAS	7162	-4.3169998168945298e+01	1.4722999572753901e+02		O
Binalong Bay	TAS	7216	-4.1250000000000000e+01	1.4830000305175801e+02		O
Bicheno	TAS	7215	-4.1869998931884801e+01	1.4830000305175801e+02		O
Beulah	TAS	7306	-4.1439998626708999e+01	1.4636999511718801e+02		O
Berriedale	TAS	7011	-4.2810001373291001e+01	1.4725000000000000e+02		O
Ben Lomond	TAS	7212	-4.1569999694824197e+01	1.4767999267578099e+02		O
Bellingham	TAS	7254	-4.1009998321533203e+01	1.4714999389648401e+02		O
Bellerive	TAS	7018	-4.2869998931884801e+01	1.4736999511718801e+02		O
Bell Bay	TAS	7253	-4.1130001068115199e+01	1.4686000061035199e+02		O
Beechford	TAS	7252	-4.1020000457763700e+01	1.4694999694824199e+02		O
Beauty Point	TAS	7270	-4.1150001525878899e+01	1.4682000732421901e+02		O
Beaumaris	TAS	7215	-4.1409999847412102e+01	1.4827000427246099e+02		O
Beaconsfield	TAS	7270	-4.1189998626708999e+01	1.4680999755859401e+02		O
Battery Point	TAS	7004	-4.2880001068115199e+01	1.4733000183105500e+02		O
Barrington	TAS	7306	-4.1330001831054702e+01	1.4627000427246099e+02		O
Barretta	TAS	7054	-4.3040000915527301e+01	1.4725999450683599e+02		O
Barnes Bay	TAS	7150	-4.3119998931884801e+01	1.4735000610351599e+02		O
Bangor	TAS	7267	-4.1209999084472699e+01	1.4713000488281301e+02		O
Banca	TAS	7265	-4.1020000457763700e+01	1.4780000305175801e+02		O
Bakers Beach	TAS	7307	-4.1139999389648402e+01	1.4660000610351599e+02		O
Bagdad	TAS	7030	-4.2630001068115199e+01	1.4722000122070301e+02		O
Badger Head	TAS	7270	-4.1099998474121101e+01	1.4666999816894500e+02		O
Baden	TAS	7120	-4.2430000305175803e+01	1.4746000671386699e+02		O
Avoca	TAS	7213	-4.1779998779296903e+01	1.4772000122070301e+02		O
Austins Ferry	TAS	7011	-4.2779998779296903e+01	1.4725000000000000e+02		O
